Kiosque,Ville,Implantation,Segment,Ruptures_sum,Ruptures_mean,Ruptures_min,Ruptures_max,Gravity
690932,Gleizé,Dans La Rue,Presse Tabac (Hors Bar),90,30%,0,1,1
690934,Souzy,Ds Supermarche,Rayons Supermarches,57,22%,0,1,0
690942,Lyon,Res Sncf Prov,Relais H,42,14%,0,1,0
690944,Oullins,Dans La Rue,Enseignes/Concepts,67,23%,0,1,1
690961,Sathonay-Village,Dans La Rue,Bars (Dont Tabac),20,11%,0,1,-1
691110,Pommiers,Dans La Rue,Presse Tabac (Hors Bar),79,27%,0,1,1
691126,Lyon,Dans La Rue,Presse Tabac (Hors Bar),72,32%,0,1,1
691177,Villeurbanne,Dans La Rue,Kiosques,64,22%,0,1,0
691211,Lyon,Ds Gare Routier,Environnement Specifique,63,24%,0,1,1
691229,Lyon,Ds Un Hopital,Environnement Specifique,56,21%,0,1,0
691263,Lyon,Dans La Rue,Enseignes/Concepts,6,2%,0,1,-1
691284,Lyon,Dans La Rue,Presse Tabac (Hors Bar),109,36%,0,1,1
691298,Lyon,Dans La Rue,Bars (Dont Tabac),111,47%,0,1,1
691314,Lyon,Ds Hypermarche,Rayons Hypermarches,77,25%,0,1,1
691315,Vénissieux,Dans La Rue,Bars (Dont Tabac),4,11%,0,1,-1
691318,Écully,Ccial Avec Hyp.,Enseignes/Concepts,33,11%,0,1,-1
691319,Pusignan,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
691321,Villeurbanne,Ds Un Hopital,Relais H,78,25%,0,1,1
691323,Lyon,Dans La Rue,Presse Librairie Papeterie,24,8%,0,1,-1
691336,Décines-Charpieu,Dans La Rue,Presse Librairie Papeterie,11,8%,0,1,-1
691340,Lyon,Dans La Rue,Enseignes/Concepts,36,12%,0,1,-1
691342,Dardilly,Ds Autres Lieux,Environnement Specifique,24,8%,0,1,-1
691346,Pontcharra-sur-Turdine,Dans La Rue,Presse Tabac (Hors Bar),105,39%,0,1,1
691349,Irigny,Ds Supermarche,Rayons Supermarches,100,33%,0,1,1
691351,Saint-Priest,Ds Hypermarche,Rayons Hypermarches,58,19%,0,1,0
691380,Saint-Priest,Dans La Rue,Kiosques,49,16%,0,1,0
691383,Rillieux-la-Pape,Dans La Rue,Bars (Dont Tabac),29,13%,0,1,0
691385,Vénissieux,Dans La Rue,Bars (Dont Tabac),102,34%,0,1,1
691387,Lyon,Dans La Rue,Bars (Dont Tabac),90,29%,0,1,1
691392,Saint-Priest,Ds Supermarche,Rayons Supermarches,0,0%,0,0,-1
691409,Vénissieux,Dans La Rue,Presse Et Connexes,26,81%,0,1,1
691411,Tignieu-Jameyzieu,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
691413,Lyon,Dans La Rue,Presse Tabac (Hors Bar),78,26%,0,1,1
691414,Beaujeu,Ds Supermarche,Rayons Supermarches,90,30%,0,1,1
691445,Pierre-Bénite,Ds Station Serv,Petroliers Et Autoroute,96,31%,0,1,1
691453,Belleville,Dans Culturel,Environnement Specifique,32,19%,0,1,0
691461,Vénissieux,Dans La Rue,Presse Et Connexes,44,29%,0,1,1
691462,Vaulx-en-Velin,Dans La Rue,Presse Tabac (Hors Bar),1,14%,0,1,0
691465,Bron,Ds Un Hopital,Relais H,45,17%,0,1,0
691466,Caluire-et-Cuire,Ds Station Serv,Petroliers Et Autoroute,42,14%,0,1,0
691478,Brussieu,Epicerie,Alimentation,1,9%,0,1,-1
691487,Vénissieux,Dans La Rue,Presse Tabac (Hors Bar),40,14%,0,1,0
691494,Villeurbanne,Ds Superette,Alimentation,3,14%,0,1,0
691495,Villeurbanne,Dans La Rue,Bars (Dont Tabac),3,11%,0,1,-1
691500,Saint-Symphorien-d'Ozon,Dans La Rue,Presse Tabac (Hors Bar),87,28%,0,1,1
691501,Lyon,Dans La Rue,Presse Tabac (Hors Bar),21,21%,0,1,0
691502,Saint-Germain-au-Mont-d'Or,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
691503,Cailloux-sur-Fontaines,Dans La Rue,Bars (Dont Tabac),31,13%,0,1,0
691507,Lyon,Dans La Rue,Presse Tabac (Hors Bar),42,18%,0,1,0
691509,Arbresle,Ds Supermarche,Rayons Supermarches,12,19%,0,1,0
691510,Villeurbanne,Dans La Rue,Presse Tabac (Hors Bar),6,8%,0,1,-1
691511,Dardilly,Stat.Serv.Autor,Petroliers Et Autoroute,126,41%,0,1,1
691512,Lyon,Ds Supermarche,Rayons Supermarches,114,37%,0,1,1
691513,Rillieux-la-Pape,Dans La Rue,Bars (Dont Tabac),105,44%,0,1,1
691518,Villeurbanne,Ds Supermarche,Rayons Supermarches,60,20%,0,1,0
691527,Meyzieu,Ds Hypermarche,Rayons Hypermarches,8,10%,0,1,-1
691529,Saint-Priest,Epicerie,Alimentation,30,18%,0,1,0
691530,Saint-Genis-Laval,Ds Un Hopital,Relais H,75,28%,0,1,1
691532,Lyon,Dans La Rue,Presse Tabac (Hors Bar),67,23%,0,1,1
691534,Saint-Romain-au-Mont-d'Or,Epicerie,Presse Tabac (Hors Bar),49,20%,0,1,0
691537,Lyon,Dans La Rue,Presse Tabac (Hors Bar),113,37%,0,1,1
691539,Denicé,Dans La Rue,Presse Tabac (Hors Bar),1,7%,0,1,-1
691549,Fleurieux-sur-l'Arbresle,Dans La Rue,Bars (Dont Tabac),66,30%,0,1,1
691555,Lyon,Dans La Rue,Presse Tabac (Hors Bar),52,20%,0,1,0
691563,Saint-Symphorien-sur-Coise,Ds Supermarche,Rayons Supermarches,8,30%,0,1,1
691568,Rillieux-la-Pape,Ds Un Hopital,Environnement Specifique,82,30%,0,1,1
691570,Ampuis,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
691572,Saint-Germain-au-Mont-d'Or,Ccial Superette,Alimentation,67,24%,0,1,1
691579,Vaulx-en-Velin,Ds Hypermarche,Rayons Hypermarches,68,24%,0,1,1
691585,Feyzin,Ds Supermarche,Autres,38,12%,0,1,-1
691586,Lyon,Dans La Rue,Bars (Dont Tabac),140,58%,0,1,1
691590,Lyon,Dans La Rue,Presse Tabac (Hors Bar),12,24%,0,1,1
691594,Genas,Dans La Rue,Presse Tabac (Hors Bar),4,4%,0,1,-1
691595,Lyon,Ds Superette,Alimentation,90,30%,0,1,1
691600,Lyon,Ccial Superette,Alimentation,61,24%,0,1,1
691604,Vaulx-en-Velin,Dans La Rue,Presse Tabac (Hors Bar),64,27%,0,1,1
691606,Feyzin,Dans La Rue,Presse Tabac (Hors Bar),64,21%,0,1,0
691607,Caluire-et-Cuire,Ds Superette,Alimentation,68,22%,0,1,0
691610,Villeurbanne,Dans La Rue,Presse Tabac (Hors Bar),50,17%,0,1,0
691613,Lyon,Dans La Rue,Kiosques,54,21%,0,1,0
691615,Lyon,Ds Supermarche,Rayons Supermarches,72,24%,0,1,1
691616,Francheville,Ds Autres Lieux,Environnement Specifique,52,17%,0,1,0
691619,Lyon,Dans La Rue,Bars (Dont Tabac),102,35%,0,1,1
691620,Légny,Dans La Rue,Presse Et Connexes,86,31%,0,1,1
691623,Lyon,Dans La Rue,Presse Et Connexes,138,49%,0,1,1
691628,Neuville-sur-Saône,Dans La Rue,Presse Tabac (Hors Bar),1,3%,0,1,-1
691630,Lyon,Dans La Rue,Presse Tabac (Hors Bar),35,15%,0,1,0
691632,Caluire-et-Cuire,Dans La Rue,Kiosques,104,37%,0,1,1
691633,Lyon,Dans La Rue,Presse Tabac (Hors Bar),26,15%,0,1,0
691637,Lyon,Dans La Rue,Presse Tabac (Hors Bar),99,34%,0,1,1
691641,Caluire-et-Cuire,Ds Un Hopital,Environnement Specifique,106,35%,0,1,1
691642,Lyon,Dans La Rue,Kiosques,60,21%,0,1,0
691647,Saint-Genis-les-Ollières,Dans La Rue,Presse Tabac (Hors Bar),30,15%,0,1,0
691648,Sainte-Colombe,Dans La Rue,Bars (Dont Tabac),83,28%,0,1,1
691649,Tassin-la-Demi-Lune,Ds Supermarche,Rayons Supermarches,60,20%,0,1,0
691650,Lyon,Ds Supermarche,Rayons Supermarches,44,14%,0,1,0
691651,Saint-Martin-en-Haut,Dans La Rue,Enseignes/Concepts,72,24%,0,1,1
691656,Sainte-Colombe,Ds Supermarche,Rayons Supermarches,68,24%,0,1,1
691657,Belleville,Ds Hypermarche,Rayons Hypermarches,15,17%,0,1,0
691658,Lyon,Ds Un Hopital,Relais H,74,24%,0,1,1
691659,Lyon,Ds Un Hopital,Environnement Specifique,38,30%,0,1,1
691660,Quincieux,Dans La Rue,Alimentation,46,33%,0,1,1
691662,Lyon,Dans La Rue,Presse Tabac (Hors Bar),123,41%,0,1,1
691664,Villefranche-sur-Saône,Res Sncf Prov,Relais H,4,4%,0,1,-1
691666,Villeurbanne,Ds Autres Lieux,Relais H,49,16%,0,1,0
691667,Vaulx-en-Velin,Dans La Rue,Presse Tabac (Hors Bar),1,1%,0,1,-1
691668,Meyzieu,Dans La Rue,Presse Tabac (Hors Bar),12,15%,0,1,0
700002,Aillevillers-et-Lyaumont,Dans La Rue,Enseignes/Concepts,0,0%,0,0,-1
700017,Champagney,Dans La Rue,Presse Tabac (Hors Bar),4,8%,0,1,-1
700026,Combeaufontaine,Dans La Rue,Presse Tabac (Hors Bar),2,6%,0,1,-1
700033,Fougerolles,Dans La Rue,Enseignes/Concepts,0,0%,0,0,-1
700043,Arc-lès-Gray,Ds Hypermarche,Rayons Hypermarches,35,11%,0,1,-1
700046,Champlitte,Dans La Rue,Presse Tabac (Hors Bar),64,21%,0,1,0
700048,Gray,Dans La Rue,Presse Tabac (Hors Bar),123,41%,0,1,1
700049,Gray,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
700052,Gray,Dans La Rue,Presse Tabac (Hors Bar),65,22%,0,1,1
700057,Gy,Dans La Rue,Presse Tabac (Hors Bar),27,9%,0,1,-1
700059,Héricourt,Dans La Rue,Presse Tabac (Hors Bar),17,14%,0,1,0
700065,Héricourt,Dans La Rue,Presse Tabac (Hors Bar),28,9%,0,1,-1
700072,Jussey,Dans La Rue,Enseignes/Concepts,88,29%,0,1,1
700073,Jussey,Dans La Rue,Bars (Dont Tabac),4,7%,0,1,-1
700082,Lure,Dans La Rue,Presse Tabac (Hors Bar),77,26%,0,1,1
700083,Lure,Dans La Rue,Enseignes/Concepts,100,32%,0,1,1
700088,Lure,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
700094,Luxeuil-les-Bains,Dans La Rue,Enseignes/Concepts,33,11%,0,1,-1
700098,Conflans-sur-Lanterne,Ds Superette,Presse Tabac (Hors Bar),0,0%,0,0,-1
700104,Luxeuil-les-Bains,Dans La Rue,Bars (Dont Tabac),1,6%,0,1,-1
700109,Luxeuil-les-Bains,Ccial Avec Hyp.,Presse Librairie Papeterie,60,19%,0,1,0
700112,Saint-Sauveur,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
700117,Marnay,Dans La Rue,Presse Tabac (Hors Bar),101,33%,0,1,1
700119,Mélisey,Dans La Rue,Presse Tabac (Hors Bar),78,26%,0,1,1
700121,Servance,Dans La Rue,Presse Tabac (Hors Bar),24,11%,0,1,-1
700123,Montbozon,Dans La Rue,Presse Tabac (Hors Bar),41,14%,0,1,0
700128,Pesmes,Dans La Rue,Presse Librairie Papeterie,68,22%,0,1,0
700138,Port-sur-Saône,Dans La Rue,Presse Tabac (Hors Bar),1,5%,0,1,-1
700144,Rioz,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
700150,Saulx,Dans La Rue,Presse Tabac (Hors Bar),2,13%,0,1,0
700166,Vesoul,Dans La Rue,Enseignes/Concepts,87,29%,0,1,1
700169,Faverney,Dans La Rue,Presse Et Connexes,3,12%,0,1,-1
700171,Noidans-lès-Vesoul,Dans La Rue,Presse Tabac (Hors Bar),151,53%,0,1,1
700173,Vaivre-et-Montoille,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
700174,Vesoul,Dans La Rue,Enseignes/Concepts,75,24%,0,1,1
700175,Vesoul,Dans La Rue,Presse Tabac (Hors Bar),49,16%,0,1,0
700176,Vesoul,Dans La Rue,Presse Tabac (Hors Bar),42,14%,0,1,0
700177,Vesoul,Dans La Rue,Presse Tabac (Hors Bar),46,15%,0,1,0
700179,Vesoul,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
700180,Vesoul,Dans La Rue,Presse Tabac (Hors Bar),43,14%,0,1,0
700181,Vesoul,Ds Hypermarche,Rayons Hypermarches,72,24%,0,1,1
700187,Villersexel,Dans La Rue,Presse Tabac (Hors Bar),50,19%,0,1,0
700253,Gray,Ds Hypermarche,Rayons Hypermarches,2,33%,0,1,1
700288,Luxeuil-les-Bains,Dans La Rue,Presse Tabac (Hors Bar),1,33%,0,1,1
700291,Raddon-et-Chapendu,Dans La Rue,Presse Tabac (Hors Bar),12,23%,0,1,1
700297,Chargey-lès-Gray,Boulangerie,Alimentation,3,27%,0,1,1
700318,Pusey,Ds Hypermarche,Rayons Hypermarches,65,22%,0,1,0
700353,Ronchamp,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
700360,Corbenay,Ds Hypermarche,Rayons Hypermarches,56,19%,0,1,0
700365,Vesoul,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
700367,Fresne-Saint-Mamès,Ds Supermarche,Rayons Supermarches,42,15%,0,1,0
700368,Soing-Cubry-Charentenay,Epicerie,Alimentation,0,0%,0,0,-1
700369,Vesoul,Ds Un Hopital,Relais H,1,8%,0,1,-1
700373,Gray,Dans La Rue,Presse Tabac (Hors Bar),33,16%,0,1,0
700376,Gray,Ccial Avec Hyp.,Enseignes/Concepts,76,26%,0,1,1
710007,Autun,Dans La Rue,Enseignes/Concepts,23,8%,0,1,-1
710008,Autun,Dans La Rue,Presse Tabac (Hors Bar),52,17%,0,1,0
710011,Autun,Dans La Rue,Presse Tabac (Hors Bar),61,21%,0,1,0
710013,Autun,Dans La Rue,Bars (Dont Tabac),72,24%,0,1,1
710023,Bantanges,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
710031,Bourbon-Lancy,Dans La Rue,Presse Tabac (Hors Bar),37,12%,0,1,-1
710032,Bourbon-Lancy,Dans La Rue,Presse Tabac (Hors Bar),76,25%,0,1,1
710034,Plœuc-L'Hermitage,Epicerie,Presse Tabac (Hors Bar),80,26%,0,1,1
710035,Branges,Dans La Rue,Presse Tabac (Hors Bar),16,16%,0,1,0
710044,Chagny,Dans La Rue,Presse Tabac (Hors Bar),110,37%,0,1,1
710046,Chagny,Dans La Rue,Presse Tabac (Hors Bar),39,18%,0,1,0
710053,Chalon-sur-Saône,Ccial Avec Hyp.,Bars (Dont Tabac),75,27%,0,1,1
710057,Chalon-sur-Saône,Dans La Rue,Bars (Dont Tabac),41,15%,0,1,0
710058,Chalon-sur-Saône,Dans La Rue,Presse Tabac (Hors Bar),29,18%,0,1,0
710063,Chalon-sur-Saône,Dans La Rue,Presse Tabac (Hors Bar),68,23%,0,1,1
710064,Chalon-sur-Saône,Dans La Rue,Presse Tabac (Hors Bar),15,9%,0,1,-1
710066,Chalon-sur-Saône,Dans La Rue,Presse Tabac (Hors Bar),56,21%,0,1,0
710071,Chalon-sur-Saône,Dans La Rue,Presse Tabac (Hors Bar),159,55%,0,1,1
710077,Chalon-sur-Saône,Dans La Rue,Enseignes/Concepts,56,18%,0,1,0
710080,Chalon-sur-Saône,Dans La Rue,Presse Tabac (Hors Bar),46,20%,0,1,0
710081,Chalon-sur-Saône,Dans La Rue,Presse Tabac (Hors Bar),66,22%,0,1,0
710082,Chalon-sur-Saône,Dans La Rue,Presse Tabac (Hors Bar),45,15%,0,1,0
710083,Chalon-sur-Saône,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
710086,Chalon-sur-Saône,Ds Hypermarche,Rayons Hypermarches,121,40%,0,1,1
710095,Châtenoy-le-Royal,Dans La Rue,Presse Tabac (Hors Bar),41,14%,0,1,0
710098,Épervans,Dans La Rue,Presse Tabac (Hors Bar),5,5%,0,1,-1
710106,Saint-Rémy,Dans La Rue,Presse Tabac (Hors Bar),20,7%,0,1,-1
710113,Charolles,Dans La Rue,Enseignes/Concepts,42,14%,0,1,0
710114,Charolles,Dans La Rue,Presse Tabac (Hors Bar),57,19%,0,1,0
710119,Louhans,Dans La Rue,Presse Tabac (Hors Bar),1,100%,1,1,1
710122,Chauffailles,Dans La Rue,Presse Librairie Papeterie,86,37%,0,1,1
710123,Chauffailles,Dans La Rue,Presse Librairie Papeterie,89,33%,0,1,1
710133,Cluny,Ds Supermarche,Rayons Supermarches,68,25%,0,1,1
710134,Cluny,Dans La Rue,Presse Tabac (Hors Bar),49,16%,0,1,0
710136,Cluny,Ds Supermarche,Rayons Supermarches,79,26%,0,1,1
710142,Couches,Dans La Rue,Presse Librairie Papeterie,41,14%,0,1,0
710143,Crêches-sur-Saône,Dans La Rue,Presse Tabac (Hors Bar),76,31%,0,1,1
710147,Cuiseaux,Dans La Rue,Presse Tabac (Hors Bar),95,39%,0,1,1
710149,Cuisery,Dans La Rue,Presse Tabac (Hors Bar),81,27%,0,1,1
710155,Digoin,Dans La Rue,Enseignes/Concepts,99,32%,0,1,1
710157,Digoin,Dans La Rue,Presse Tabac (Hors Bar),89,30%,0,1,1
710158,Digoin,Dans La Rue,Presse Tabac (Hors Bar),30,10%,0,1,-1
710169,Saint-Yan,Dans La Rue,Bars (Dont Tabac),56,22%,0,1,0
710171,Dompierre-les-Ormes,Dans La Rue,Presse Tabac (Hors Bar),43,24%,0,1,1
710186,Fontaines,Ds Superette,Presse Tabac (Hors Bar),51,18%,0,1,0
710188,Saillenard,Dans La Rue,Presse Tabac (Hors Bar),1,100%,1,1,1
710190,Génelard,Dans La Rue,Presse Tabac (Hors Bar),66,22%,0,1,0
710191,Genouilly,Dans La Rue,Presse Tabac (Hors Bar),41,19%,0,1,0
710192,Gergy,Dans La Rue,Presse Tabac (Hors Bar),40,15%,0,1,0
710199,Givry,Dans La Rue,Enseignes/Concepts,70,23%,0,1,1
710204,Gueugnon,Dans La Rue,Enseignes/Concepts,31,10%,0,1,-1
710209,Gueugnon,Ds Hypermarche,Rayons Hypermarches,90,30%,0,1,1
710212,Pierreclos,Dans La Rue,Bars (Dont Tabac),82,28%,0,1,1
710214,Iguerande,Dans La Rue,Alimentation,50,27%,0,1,1
710226,Clayette,Dans La Rue,Enseignes/Concepts,31,10%,0,1,-1
710228,Clayette,Ds Supermarche,Rayons Supermarches,57,21%,0,1,0
710240,Breuil,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
710243,Creusot,Dans La Rue,Presse Tabac (Hors Bar),71,25%,0,1,1
710244,Creusot,Dans La Rue,Presse Tabac (Hors Bar),58,21%,0,1,0
710245,Creusot,Dans La Rue,Presse Tabac (Hors Bar),95,33%,0,1,1
710246,Creusot,Dans La Rue,Presse Tabac (Hors Bar),86,30%,0,1,1
710250,Creusot,Dans La Rue,Presse Tabac (Hors Bar),30,11%,0,1,-1
710251,Creusot,Dans La Rue,Enseignes/Concepts,28,9%,0,1,-1
710253,Creusot,Dans La Rue,Presse Tabac (Hors Bar),45,15%,0,1,0
710254,Creusot,Dans La Rue,Presse Tabac (Hors Bar),42,16%,0,1,0
710259,Montcenis,Dans La Rue,Presse Tabac (Hors Bar),61,20%,0,1,0
710270,Louhans,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
710274,Louhans,Dans La Rue,Presse Tabac (Hors Bar),80,37%,0,1,1
710275,Louhans,Dans La Rue,Bars (Dont Tabac),63,27%,0,1,1
710278,Lugny,Dans La Rue,Presse Tabac (Hors Bar),93,39%,0,1,1
710283,Charnay-lès-Mâcon,Dans La Rue,Presse Tabac (Hors Bar),93,31%,0,1,1
710284,Charnay-lès-Mâcon,Dans La Rue,Enseignes/Concepts,74,24%,0,1,1
710286,Mâcon,Dans La Rue,Presse Tabac (Hors Bar),29,9%,0,1,-1
710287,Mâcon,Dans La Rue,Presse Tabac (Hors Bar),97,34%,0,1,1
710288,Mâcon,Dans La Rue,Presse Tabac (Hors Bar),121,42%,0,1,1
710291,Mâcon,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
710293,Mâcon,Dans La Rue,Presse Tabac (Hors Bar),3,6%,0,1,-1
710296,Mâcon,Dans La Rue,Presse Tabac (Hors Bar),34,12%,0,1,-1
710297,Mâcon,Dans La Rue,Presse Tabac (Hors Bar),113,37%,0,1,1
710299,Mâcon,Dans La Rue,Presse Tabac (Hors Bar),53,25%,0,1,1
710301,Mâcon,Dans La Rue,Presse Tabac (Hors Bar),60,19%,0,1,0
710302,Mâcon,Dans La Rue,Presse Tabac (Hors Bar),2,18%,0,1,0
710303,Mâcon,Ccial Avec Hyp.,Presse Tabac (Hors Bar),118,38%,0,1,1
710306,Mâcon,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
710310,Mâcon,Dans La Rue,Presse Tabac (Hors Bar),128,45%,0,1,1
710311,Charnay-lès-Mâcon,Ds Un Hopital,Environnement Specifique,104,34%,0,1,1
710313,Mâcon,Dans La Rue,Enseignes/Concepts,32,10%,0,1,-1
710314,Romanèche-Thorins,Dans La Rue,Presse Tabac (Hors Bar),86,29%,0,1,1
710320,Marcigny,Dans La Rue,Presse Librairie Papeterie,11,4%,0,1,-1
710322,Marcigny,Dans La Rue,Presse Tabac (Hors Bar),54,18%,0,1,0
710323,Marcigny,Ds Supermarche,Rayons Supermarches,77,25%,0,1,1
710324,Iguerande,Dans La Rue,Bars (Dont Tabac),47,19%,0,1,0
710330,Matour,Dans La Rue,Presse Tabac (Hors Bar),80,38%,0,1,1
710331,Massilly,Boulangerie,Presse Tabac (Hors Bar),1,7%,0,1,-1
710332,Mellecey,Dans La Rue,Presse Tabac (Hors Bar),90,30%,0,1,1
710333,Mercurey,Dans La Rue,Presse Tabac (Hors Bar),42,18%,0,1,0
710337,Montceau-les-Mines,Dans La Rue,Enseignes/Concepts,16,18%,0,1,0
710338,Blanzy,Dans La Rue,Presse Tabac (Hors Bar),4,7%,0,1,-1
710339,Blanzy,Dans La Rue,Bars (Dont Tabac),31,12%,0,1,-1
710344,Montceau-les-Mines,Dans La Rue,Enseignes/Concepts,40,13%,0,1,0
710346,Montceau-les-Mines,Dans La Rue,Presse Tabac (Hors Bar),10,10%,0,1,-1
710351,Montceau-les-Mines,Dans La Rue,Presse Tabac (Hors Bar),50,17%,0,1,0
710353,Montceau-les-Mines,Dans La Rue,Presse Tabac (Hors Bar),77,27%,0,1,1
710354,Montceau-les-Mines,Dans La Rue,Enseignes/Concepts,78,25%,0,1,1
710358,Montceau-les-Mines,Dans La Rue,Presse Tabac (Hors Bar),2,11%,0,1,-1
710362,Montceau-les-Mines,Ds Hypermarche,Rayons Hypermarches,52,18%,0,1,0
710368,Palinges,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
710369,Sanvignes-les-Mines,Dans La Rue,Presse Tabac (Hors Bar),58,20%,0,1,0
710373,Saint-Vallier,Dans La Rue,Presse Tabac (Hors Bar),40,14%,0,1,0
710375,Saint-Vallier,Dans La Rue,Presse Tabac (Hors Bar),2,3%,0,1,-1
710381,Montchanin,Dans La Rue,Enseignes/Concepts,57,20%,0,1,0
710382,Montchanin,Dans La Rue,Presse Tabac (Hors Bar),34,11%,0,1,-1
710398,Paray-le-Monial,Dans La Rue,Enseignes/Concepts,60,20%,0,1,0
710399,Paray-le-Monial,Dans La Rue,Presse Tabac (Hors Bar),65,22%,0,1,0
710403,Paray-le-Monial,Dans La Rue,Presse Et Connexes,58,20%,0,1,0
710407,Perrecy-les-Forges,Dans La Rue,Presse Tabac (Hors Bar),66,22%,0,1,0
710409,Pierre-de-Bresse,Dans La Rue,Presse Et Connexes,60,20%,0,1,0
710410,Pierreclos,Epicerie,Presse Tabac (Hors Bar),34,13%,0,1,0
710415,Prissé,Dans La Rue,Presse Et Connexes,21,19%,0,1,0
710417,Romanèche-Thorins,Dans La Rue,Presse Tabac (Hors Bar),81,28%,0,1,1
710418,Romenay,Dans La Rue,Presse Tabac (Hors Bar),39,15%,0,1,0
710422,Sagy,Epicerie,Presse Tabac (Hors Bar),1,100%,1,1,1
710424,Salornay-sur-Guye,Epicerie,Alimentation,49,17%,0,1,0
710431,Sennecey-le-Grand,Dans La Rue,Enseignes/Concepts,76,26%,0,1,1
710433,Sennecey-le-Grand,Dans La Rue,Presse Tabac (Hors Bar),54,19%,0,1,0
710437,Simandre,Dans La Rue,Presse Tabac (Hors Bar),1,5%,0,1,-1
710440,Sornay,Ds Superette,Alimentation,0,0%,0,0,-1
710450,Saint-Bonnet-de-Joux,Dans La Rue,Bars (Dont Tabac),73,29%,0,1,1
710459,Saint-Gengoux-le-National,Dans La Rue,Presse Tabac (Hors Bar),66,22%,0,1,0
710462,Saint-Germain-du-Bois,Dans La Rue,Presse Tabac (Hors Bar),112,38%,0,1,1
710464,Saint-Germain-du-Bois,Dans La Rue,Presse Tabac (Hors Bar),112,37%,0,1,1
710465,Saint-Germain-du-Plain,Dans La Rue,Presse Librairie Papeterie,4,18%,0,1,0
710473,Saint-Léger-sous-Beuvray,Ds Superette,Alimentation,53,19%,0,1,0
710475,Saint-Martin-en-Bresse,Dans La Rue,Presse Tabac (Hors Bar),1,5%,0,1,-1
710503,Tournus,Dans La Rue,Presse Tabac (Hors Bar),76,25%,0,1,1
710505,Tournus,Dans La Rue,Presse Tabac (Hors Bar),79,26%,0,1,1
710506,Tournus,Dans La Rue,Enseignes/Concepts,74,24%,0,1,1
710509,Tramayes,Dans La Rue,Presse Tabac (Hors Bar),82,32%,0,1,1
710522,Ciel,Epicerie,Presse Tabac (Hors Bar),2,4%,0,1,-1
710529,Viré,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
710537,Tournus,Dans La Rue,Presse Et Connexes,77,25%,0,1,1
710594,Paray-le-Monial,Ds Hypermarche,Rayons Hypermarches,95,32%,0,1,1
710595,Montceau-les-Mines,Ds Hypermarche,Rayons Hypermarches,106,35%,0,1,1
710598,Bourgvilain,Dans La Rue,Bars (Dont Tabac),158,52%,0,1,1
710599,Buxy,Dans La Rue,Enseignes/Concepts,65,22%,0,1,0
710602,Tournus,Dans La Rue,Presse Tabac (Hors Bar),94,37%,0,1,1
710605,Givry,Dans La Rue,Presse Tabac (Hors Bar),54,18%,0,1,0
710606,Autun,Ds Hypermarche,Rayons Hypermarches,94,31%,0,1,1
710672,Creusot,Ds Hypermarche,Rayons Hypermarches,86,30%,0,1,1
710709,Saint-Léger-sur-Dheune,Dans La Rue,Presse Tabac (Hors Bar),30,10%,0,1,-1
710719,Digoin,Ds Hypermarche,Rayons Hypermarches,26,20%,0,1,0
710728,Bourbon-Lancy,Ds Supermarche,Rayons Supermarches,84,30%,0,1,1
710745,Grury,Epicerie,Alimentation,43,14%,0,1,0
710770,Saint-Marcel,Ds Supermarche,Rayons Supermarches,38,13%,0,1,-1
710793,Châtenoy-le-Royal,Ds Supermarche,Rayons Supermarches,70,31%,0,1,1
710801,Bourbon-Lancy,Ds Supermarche,Rayons Supermarches,65,29%,0,1,1
710811,Saint-Léger-sur-Dheune,Ds Supermarche,Rayons Supermarches,107,44%,0,1,1
710816,Mesvres,Dans La Rue,Bars (Dont Tabac),63,27%,0,1,1
710819,Verdun-sur-le-Doubs,Ds Supermarche,Rayons Supermarches,12,24%,0,1,1
710828,Chagny,Dans La Rue,Presse Librairie Papeterie,31,10%,0,1,-1
710830,Dommartin-lès-Cuiseaux,Stat.Serv.Autor,Petroliers Et Autoroute,68,22%,0,1,0
710832,Sennecey-le-Grand,Stat.Serv.Autor,Petroliers Et Autoroute,102,33%,0,1,1
